	A-ID	BIOLOGY1	BIOLOGY2	BIOLOGY_prac	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
27417	893227	24	30	30.0	50	20	29.0	40	41.0	34	37	35	32	26	31.0	32	22	23.0	49	49
27418	893228	35	46	27.0	42	27	29.0	51	49.0	43	41	40	50	32	39.0	28	34	25.0	57	54
27419	893232	21	31	30.0	50	16	30.0	31	32.0	30	26	33	29	28	33.0	22	23	25.0	46	37
27420	893237	23	25	30.0	40	13	26.0	33	30.0	26	21	26	39	26	22.0	22	22	25.0	33	33
27421	893245	29	53	29.0	49	41	29.0	51	61.0	46	48	55	69	44	45.0	45	52	25.0	58	55
27422	893253	25	33	27.0	44	22	27.0	39	30.0	35	28	45	40	27	28.0	20	34	24.0	54	42
27423	893258	24	34	26.0	41	23	27.0	37	33.0	36	19	50	45	29	39.0	27	34	24.0	56	45
27424	893337	28	42	30.0	52	33	30.0	45	53.0	47	42	64	68	46	40.0	44	52	26.0	59	51
27425	893341	27	39	30.0	49	41	29.0	45	52.0	49	46	51	59	47	37.0	44	50	26.0	61	44
27426	893345	31	41	28.0	49	46	30.0	55	58.0	48	48	51	60	45	36.0	44	51	25.0	58	52
27427	893348	39	50	30.0	53	46	30.0	70	57.0	47	44	56	63	41	38.0	55	44	24.0	61	59
27428	893349	23	22	27.0	45	41	25.0	52	54.0	38	46	36	57	39	35.0	38	50	26.0	62	55
27429	893352	40	50	26.0	57	48	25.0	58	56.0	42	43	41	49	43	45.0	44	46	24.0	59	51
27430	893353	22	48	30.0	44	46	30.0	49	63.0	39	49	40	68	40	47.0	38	50	30.0	54	54
27431	893356	23	40	28.0	50	45	27.0	53	57.0	42	49	49	69	37	44.0	31	45	27.0	56	58
27432	893359	27	16	29.0	49	39	24.0	42	53.0	42	47	39	64	33	38.0	33	46	25.0	54	46
27433	893368	25	23	28.0	41	34	27.0	49	56.0	43	37	35	61	37	39.0	42	48	24.0	54	53
27434	893375	25	36	0.0	25	36	0.0	36	17.0	30	44	25	28	26	20.0	27	34	0.0	38	62
27435	893407	15	20	26.0	40	24	26.0	12	37.0	33	29	33	25	26	23.0	10	29	26.0	36	41
27436	893409	32	32	28.0	56	33	30.0	32	47.0	39	39	45	55	33	44.0	28	41	28.0	46	55
27437	893410	23	20	28.0	20	28	29.0	34	47.0	33	43	34	51	25	36.0	20	39	20.0	57	59
27438	893411	20	20	26.0	55	25	28.0	26	34.0	42	37	41	29	24	32.0	20	32	23.0	48	48
27439	893413	41	37	29.0	59	40	30.0	53	55.0	48	47	62	68	39	44.0	43	48	28.0	58	67
27440	893415	34	25	29.0	56	43	29.0	55	47.0	37	47	56	35	31	39.0	35	36	24.0	53	56
27441	893417	33	20	28.0	54	21	28.0	27	46.0	37	33	50	25	22	24.0	8	37	24.0	41	40
27442	893418	30	22	27.0	48	21	26.0	25	43.0	30	38	46	21	25	26.0	4	33	25.0	42	46
27443	893420	22	20	29.0	44	24	28.0	34	43.0	34	38	26	19	29	35.0	23	28	28.0	47	57
27444	893422	20	22	28.0	42	20	27.0	25	39.0	37	41	31	27	25	33.0	20	30	24.0	42	45
27445	893424	20	20	28.0	38	12	26.0	25	36.0	25	39	30	27	25	36.0	14	30	24.0	29	41
27446	893426	21	24	30.0	47	34	29.0	48	46.0	40	43	50	35	30	32.0	30	29	19.0	48	48
27447	893428	20	24	29.0	39	35	26.0	46	40.0	38	38	41	36	28	44.0	36	38	22.0	52	46
27448	893430	41	22	27.0	43	38	28.0	49	48.0	36	43	48	48	20	38.0	31	33	23.0	51	45
27449	893432	43	28	30.0	50	33	27.0	62	50.0	39	42	50	51	26	34.0	34	39	22.0	58	58
27450	893434	34	22	27.0	46	27	28.0	45	45.0	33	37	42	34	29	25.0	31	28	20.0	49	38
27451	893436	35	46	30.0	52	29	29.0	46	55.0	41	37	30	42	29	40.0	28	37	22.0	56	54
27452	893439	33	27	30.0	48	35	29.0	51	50.0	44	42	40	48	25	44.0	35	41	21.0	50	59
27453	893441	20	21	28.0	33	20	26.0	36	26.0	43	30	31	42	20	27.0	26	30	24.0	44	42
27454	893442	33	26	27.0	42	23	28.0	43	45.0	38	40	34	43	31	32.0	25	33	23.0	57	50
27455	893444	39	34	30.0	46	30	30.0	56	53.0	36	39	30	53	28	47.0	27	36	24.0	56	50
27456	893447	32	34	27.0	36	13	27.0	54	44.0	37	32	33	25	39	37.0	24	33	20.0	52	49
27457	893451	22	10	28.0	50	20	28.0	41	32.0	40	30	27	33	24	30.0	27	29	24.0	49	45
27458	893453	33	29	29.0	48	21	29.0	52	46.0	47	39	30	28	36	34.0	43	31	22.0	51	52
27459	893460	25	22	28.0	44	25	27.0	35	38.0	37	29	38	29	31	31.0	7	30	21.0	47	47
27460	893467	32	25	23.0	51	27	30.0	50	49.0	31	34	57	52	32	39.0	38	33	25.0	63	49
27461	893468	23	15	26.0	43	15	28.0	34	33.0	27	31	38	25	23	25.0	3	28	24.0	46	31
27462	893471	31	39	27.0	43	20	29.0	37	39.0	36	40	40	36	36	35.0	28	32	24.0	57	51
27463	893472	29	32	28.0	47	27	26.0	46	39.0	35	38	38	34	36	31.0	23	30	26.0	56	49
27464	893475	26	26	26.0	34	20	29.0	28	40.0	35	32	40	27	33	33.0	24	25	23.0	38	49
27465	893477	20	15	26.0	35	10	28.0	31	34.0	28	29	41	17	28	20.0	23	20	24.0	46	39
27466	893479	20	12	29.0	36	20	26.0	39	25.0	28	30	40	19	31	13.0	20	20	26.0	41	42
27467	893496	25	14	29.0	41	29	30.0	42	55.0	43	46	33	42	45	31.0	30	28	25.0	56	48
27468	893501	22	27	27.0	44	33	27.0	40	42.0	47	48	32	44	46	35.0	31	17	26.0	57	50
27469	893506	25	27	28.0	42	29	30.0	40	32.0	47	40	30	47	42	35.0	30	24	24.0	55	46
27470	893513	20	35	28.0	51	31	29.0	38	38.0	46	47	34	49	46	24.0	31	26	25.0	51	45
27471	893516	20	24	27.0	45	16	28.0	53	34.0	50	45	33	39	38	21.0	31	31	26.0	54	38
27472	893518	43	51	30.0	58	56	30.0	56	70.0	48	50	62	75	47	38.0	55	50	30.0	60	53
27473	893523	39	52	30.0	55	54	30.0	61	65.0	48	48	60	75	47	44.0	51	58	30.0	61	55
27474	893533	20	17	28.0	43	28	26.0	33	36.0	39	44	30	39	36	27.0	43	31	25.0	53	39
27475	893537	15	21	26.0	39	15	26.0	30	18.0	30	32	26	29	33	13.0	28	27	24.0	52	30
27476	893543	16	21	27.0	54	24	30.0	50	45.0	44	42	30	32	39	21.0	32	23	25.0	60	42
27477	893547	20	20	29.0	44	15	25.0	36	20.0	27	41	34	27	33	20.0	35	18	28.0	51	41
27478	893548	33	53	28.0	55	53	30.0	54	64.0	47	48	64	55	40	34.0	44	57	28.0	53	59
27479	893553	20	23	27.0	41	23	27.0	42	29.0	42	43	39	28	27	28.0	24	20	25.0	51	50
27480	893555	26	42	28.0	46	46	27.0	51	28.0	44	44	37	38	29	30.0	28	29	28.0	48	45
27481	893560	24	22	26.0	51	32	28.0	32	34.0	44	46	43	51	27	32.0	28	30	26.0	53	48
27482	893565	33	9	27.0	43	20	29.0	36	16.0	32	23	43	25	22	17.0	21	23	27.0	47	25
27483	893570	36	41	30.0	43	38	26.0	56	56.0	44	48	51	62	34	39.0	36	41	28.0	53	53
27484	893576	31	13	26.0	40	17	27.0	41	12.0	36	22	48	18	23	26.0	22	10	27.0	48	34
27485	893581	37	41	29.0	45	27	25.0	50	41.0	47	47	50	51	36	39.0	35	34	26.0	53	55
27486	893586	29	20	26.0	38	22	23.0	35	14.0	35	41	44	41	22	27.0	24	35	26.0	49	46
27487	893591	32	29	26.0	45	42	28.0	47	55.0	40	48	49	62	35	41.0	39	44	27.0	59	53
27488	893596	30	21	28.0	43	31	26.0	40	36.0	45	45	38	41	27	33.0	31	42	25.0	52	53
27489	893611	32	37	28.0	54	28	28.0	67	54.0	48	46	45	67	37	27.0	27	40	25.0	57	46
27490	893613	16	37	30.0	42	23	30.0	43	40.0	28	41	28	66	30	30.0	22	37	29.0	48	34
27491	893616	23	24	26.0	42	20	26.0	36	19.0	44	34	42	36	24	22.0	26	24	26.0	45	16
27492	893621	23	34	27.0	48	27	28.0	39	35.0	45	46	47	63	39	31.0	32	38	27.0	58	46
27493	893623	32	29	30.0	47	33	30.0	49	50.0	43	47	53	68	46	30.0	52	34	29.0	56	46
27494	893626	22	10	24.0	43	17	27.0	34	25.0	30	35	39	15	21	27.0	26	28	25.0	48	27
27495	893632	26	21	30.0	47	28	30.0	53	45.0	49	46	45	60	43	31.0	38	38	27.0	58	46
27496	893636	31	31	29.0	53	35	30.0	59	43.0	48	47	62	51	43	35.0	46	35	27.0	62	53
27497	893640	25	29	29.0	50	28	27.0	46	38.0	48	47	42	54	46	32.0	36	20	25.0	55	49
27498	893644	23	27	28.0	47	12	29.0	47	43.0	49	46	39	34	34	40.0	36	25	26.0	60	47
27499	893652	22	24	28.0	51	20	27.0	46	31.0	46	48	43	33	41	33.0	50	21	24.0	53	47
27500	893688	25	23	29.0	47	13	29.0	39	25.0	46	44	40	41	34	28.0	46	22	25.0	55	40
27501	893713	26	36	30.0	52	39	28.0	59	62.0	48	47	48	74	45	39.0	41	47	27.0	60	59
27502	893718	23	25	29.0	43	21	27.0	40	47.0	49	49	40	67	37	28.0	35	21	28.0	55	45
27503	893729	27	22	30.0	46	37	29.0	50	33.0	47	49	42	51	42	31.0	35	27	26.0	53	50
27504	893732	9	28	28.0	31	27	29.0	29	50.0	17	38	25	45	38	19.0	21	20	16.0	54	32
27505	893786	27	30	27.0	24	35	24.0	65	53.0	38	36	27	45	34	29.0	31	35	22.0	62	53
27506	893787	32	6	28.0	29	14	26.0	62	35.0	37	29	40	33	23	20.0	32	9	15.0	54	47
27507	893789	24	9	28.0	10	28	12.0	32	28.0	25	29	29	36	24	27.0	27	25	17.0	41	41
27508	893791	36	23	29.0	22	24	17.0	41	33.0	36	32	29	37	27	33.0	36	25	21.0	49	36
27509	893793	27	23	27.0	27	20	24.0	66	48.0	41	41	26	37	35	36.0	37	36	23.0	65	53
27510	893794	31	22	28.0	27	10	12.0	55	41.0	34	30	26	39	27	32.0	28	36	17.0	57	45
27511	893796	27	31	27.0	24	35	21.0	61	55.0	37	43	51	54	33	32.0	36	40	21.0	59	48
27512	893801	41	51	29.0	33	34	19.0	69	53.0	37	45	29	53	39	45.0	41	38	19.0	64	58
27513	893802	23	37	27.0	22	44	15.0	42	49.0	40	41	33	50	40	39.0	33	36	17.0	55	57
27514	893804	38	35	30.0	36	36	10.0	64	52.0	42	44	53	59	31	39.0	54	38	24.0	60	52
27515	893806	34	50	29.0	34	42	15.0	58	51.0	40	44	51	57	41	44.0	34	40	25.0	59	50
27516	893807	29	46	29.0	28	30	24.0	54	53.0	32	42	30	55	42	44.0	40	39	17.0	39	46
27517	893809	37	33	28.0	33	27	10.0	69	50.0	33	39	62	56	30	38.0	45	37	22.0	60	48
27518	893811	35	35	28.0	30	38	16.0	52	45.0	39	41	43	53	43	36.0	38	32	25.0	53	49
27519	893814	37	40	29.0	32	39	11.0	69	51.0	36	39	33	49	29	39.0	47	34	20.0	64	58
27520	893816	50	50	30.0	37	47	30.0	64	58.0	41	43	65	63	38	48.0	47	43	27.0	60	53
27521	893819	21	12	27.0	22	20	12.0	53	30.0	25	37	34	42	17	25.0	33	35	19.0	51	41
27522	893821	46	46	30.0	47	49	14.0	71	62.0	30	43	61	68	43	48.0	45	51	26.0	67	66
27523	893822	38	32	26.0	35	31	18.0	46	42.0	45	35	27	38	40	40.0	39	33	18.0	49	46
27524	893824	20	17	29.0	24	25	11.0	49	37.0	23	24	35	32	17	20.0	29	22	19.0	51	34
27525	893826	33	24	28.0	35	28	15.0	62	59.0	35	31	35	31	33	34.0	32	37	18.0	57	46
27526	893828	20	31	26.0	28	24	20.0	47	51.0	33	26	29	45	39	40.0	41	28	25.0	56	52
27527	893829	31	32	29.0	35	22	10.0	57	37.0	45	23	28	52	27	34.0	46	33	18.0	54	45
27528	893831	33	36	28.0	32	36	16.0	55	59.0	43	37	49	53	42	45.0	38	32	21.0	61	61
27529	893833	38	46	27.0	45	30	25.0	53	58.0	42	46	36	61	44	44.0	40	38	17.0	51	50
27530	893835	46	54	30.0	45	51	26.0	68	66.0	45	45	56	65	41	49.0	53	54	21.0	71	69
27531	893837	45	47	30.0	44	36	24.0	59	65.0	44	43	41	64	46	48.0	40	48	18.0	60	51
27532	893839	35	36	29.0	32	46	15.0	63	50.0	44	43	48	56	35	44.0	41	42	21.0	59	54
27533	893841	39	53	29.0	47	48	24.0	68	67.0	41	44	65	73	42	50.0	39	55	16.0	62	57
27534	893843	43	37	30.0	42	41	15.0	63	49.0	43	42	46	61	39	43.0	37	42	27.0	67	50
27535	893845	24	24	26.0	15	26	22.0	44	46.0	35	36	31	44	39	31.0	34	21	16.0	37	36
27536	893847	46	27	28.0	45	36	15.0	69	52.0	43	43	38	42	36	35.0	37	41	22.0	65	57
27537	893849	29	31	27.0	27	39	23.0	61	44.0	36	43	35	42	33	39.0	33	36	17.0	50	55
27538	893851	45	34	28.0	42	45	16.0	69	54.0	42	44	43	44	39	44.0	45	41	22.0	63	57
27539	893853	25	31	28.0	28	39	22.0	42	44.0	26	40	34	43	43	33.0	30	31	17.0	50	46
27540	893855	27	24	27.0	29	25	28.0	57	39.0	43	39	32	33	36	44.0	37	23	26.0	51	55
27541	893860	30	27	27.0	22	38	20.0	56	43.0	43	43	39	51	33	33.0	35	29	20.0	62	48
27542	893861	20	29	29.0	13	33	14.0	43	39.0	37	39	26	36	30	27.0	23	24	20.0	45	38
27543	893863	52	57	30.0	53	55	15.0	72	65.0	47	47	69	64	46	47.0	50	55	28.0	67	58
27544	893864	20	26	27.0	23	26	18.0	33	35.0	40	40	32	32	35	40.0	32	40	19.0	59	55
27545	893867	40	52	30.0	47	47	18.0	67	60.0	41	48	69	61	42	48.0	46	48	20.0	67	68
27546	893869	28	39	30.0	21	32	20.0	57	37.0	41	36	25	34	37	33.0	34	23	19.0	57	55
27547	893871	23	29	29.0	40	25	17.0	59	30.0	41	40	49	30	41	40.0	39	24	21.0	63	49
27548	893873	44	48	28.0	41	44	21.0	69	55.0	42	46	35	53	44	47.0	40	39	25.0	67	50
27549	893876	41	35	29.0	30	46	19.0	49	38.0	47	43	25	39	34	38.0	36	35	19.0	67	50
27550	893877	20	18	30.0	20	31	30.0	58	43.0	28	44	25	49	35	21.0	25	22	27.0	48	43
27551	893879	40	29	29.0	36	39	30.0	60	57.0	39	46	40	66	44	44.0	44	48	29.0	56	47
27552	893886	35	35	30.0	36	29	30.0	59	43.0	35	43	25	46	43	34.0	41	42	26.0	59	50
27553	893899	51	29	0.0	27	28	0.0	39	33.0	31	31	22	25	29	37.0	28	39	0.0	54	36
27554	893910	25	37	27.0	27	40	18.0	43	47.0	38	44	25	52	46	47.0	43	43	14.0	60	40
27555	893913	30	35	28.0	21	39	18.0	51	44.0	33	44	15	49	42	34.0	35	38	14.0	45	41
27556	893914	42	50	23.0	28	46	18.0	62	52.0	46	48	22	57	44	41.0	35	42	19.0	61	50
27557	893915	31	44	29.0	26	43	22.0	47	60.0	35	46	32	56	45	36.0	40	41	15.0	50	45
27558	893916	51	58	28.0	40	50	29.0	70	65.0	45	48	55	62	43	44.0	43	50	23.0	69	68
27559	893917	21	23	27.0	15	28	15.0	52	35.0	35	41	22	45	33	35.0	26	42	20.0	50	46
27560	893918	20	28	23.0	15	27	17.0	57	39.0	30	36	17	37	22	32.0	33	20	15.0	44	46
27561	893919	32	28	28.0	26	35	16.0	51	44.0	39	41	23	39	36	35.0	33	35	21.0	56	50
27562	893920	21	34	29.0	23	41	16.0	65	43.0	37	39	28	64	25	26.0	33	38	11.0	48	47
27563	893921	30	32	28.0	24	33	14.0	53	55.0	37	34	20	52	37	28.0	30	39	18.0	48	44
27564	893922	20	39	22.0	20	38	18.0	43	58.0	44	44	31	49	31	29.0	32	37	21.0	61	54
27565	893924	33	42	28.0	27	41	25.0	64	57.0	43	47	31	45	36	32.0	36	37	21.0	56	55
27566	893926	20	39	28.0	24	36	21.0	59	51.0	44	46	25	59	36	29.0	31	42	19.0	54	45
27567	893928	32	52	30.0	20	40	28.0	64	54.0	39	46	35	65	32	32.0	36	48	27.0	59	63
27568	893930	26	42	24.0	30	36	25.0	66	64.0	42	43	31	60	38	36.0	40	39	27.0	59	54
27569	893932	32	37	29.0	24	36	19.0	55	36.0	41	46	38	58	36	32.0	32	34	19.0	56	56
27570	893935	25	40	29.0	25	42	27.0	54	43.0	41	47	25	57	36	34.0	36	40	20.0	59	50
27571	893937	26	26	28.0	20	29	16.0	38	27.0	30	34	17	43	23	24.0	34	34	17.0	42	37
27572	893938	20	37	29.0	20	36	19.0	52	43.0	44	43	25	46	38	32.0	33	40	20.0	63	50
27573	893939	21	35	30.0	13	34	16.0	49	44.0	39	46	17	46	29	30.0	34	40	21.0	56	47
27574	893940	25	36	27.0	12	42	15.0	45	40.0	38	48	22	47	34	30.0	32	35	21.0	48	59
27575	893941	36	45	29.0	22	43	14.0	47	48.0	41	46	17	40	30	30.0	30	37	21.0	57	56
27576	893942	34	41	29.0	25	42	15.0	58	47.0	42	45	25	49	37	33.0	30	39	21.0	53	54
27577	893943	31	40	29.0	20	40	14.0	52	44.0	30	44	17	50	30	32.0	20	36	19.0	43	42
27578	893944	26	38	30.0	20	33	17.0	50	21.0	32	44	18	48	33	26.0	23	35	17.0	45	35
27579	893945	24	30	29.0	11	31	18.0	41	37.0	25	42	22	43	25	30.0	26	33	22.0	43	41
27580	893946	28	32	29.0	21	34	16.0	60	40.0	32	43	22	46	30	30.0	29	39	20.0	56	49
27581	893947	23	36	27.0	49	38	26.0	45	39.0	48	45	52	39	42	31.0	50	17	19.0	53	46
27582	893950	34	34	26.0	45	38	26.0	47	54.0	46	39	27	25	37	34.0	54	23	20.0	58	53
27583	893955	48	50	30.0	56	51	30.0	57	67.0	48	46	63	60	37	34.0	56	43	26.0	56	45
27584	893956	26	34	28.0	37	28	24.0	47	40.0	48	38	35	41	34	27.0	22	19	21.0	43	45
27585	893959	47	39	28.0	47	38	28.0	50	62.0	47	41	53	35	42	36.0	49	34	22.0	51	46
27586	893962	27	42	28.0	30	25	24.0	39	44.0	47	32	49	42	43	34.0	52	31	20.0	47	39
27587	893965	49	57	30.0	60	54	30.0	63	72.0	48	50	69	68	46	42.0	57	50	29.0	69	58
27588	893968	23	49	28.0	43	43	22.0	35	48.0	47	35	38	55	41	34.0	50	18	28.0	49	49
27589	893971	47	56	30.0	58	50	30.0	52	69.0	48	45	58	68	43	35.0	49	50	17.0	56	56
27590	893975	27	55	28.0	45	36	25.0	50	41.0	50	34	35	18	37	18.0	52	19	28.0	52	46
27591	893977	27	37	27.0	42	40	23.0	43	45.0	49	42	50	56	41	31.0	38	34	18.0	54	40
27592	893980	54	55	30.0	55	57	30.0	59	69.0	47	48	67	69	45	41.0	57	49	29.0	58	53
27593	893984	22	52	27.0	40	45	25.0	42	41.0	41	41	44	39	42	26.0	45	35	22.0	49	46
27594	893985	20	39	28.0	35	29	22.0	31	44.0	42	38	36	33	29	24.0	36	30	20.0	42	45
27595	893987	39	39	29.0	34	25	25.0	42	64.0	40	39	41	61	39	39.0	37	16	19.0	56	47
27596	894010	21	39	25.0	33	29	20.0	30	30.0	31	31	33	37	25	28.0	30	34	11.0	41	45
27597	894040	22	56	30.0	32	46	25.0	40	53.0	46	39	34	66	37	33.0	49	41	17.0	52	50
27598	894041	28	51	30.0	39	42	28.0	46	53.0	45	47	45	56	41	35.0	51	42	24.0	51	46
27599	894050	47	57	24.0	42	48	29.0	40	61.0	49	46	56	64	40	37.0	54	39	29.0	60	46
27600	894051	31	40	29.0	38	46	24.0	44	61.0	48	42	39	33	38	39.0	51	41	17.0	49	45
27601	894052	29	40	29.0	28	44	25.0	40	59.0	46	37	52	49	40	41.0	48	38	18.0	54	38
27602	894053	38	27	28.0	32	33	26.0	42	40.0	43	37	39	39	40	35.0	51	29	26.0	48	38
27603	894073	45	56	29.0	30	42	29.0	41	51.0	45	43	42	47	41	40.0	43	51	24.0	56	45
27604	894074	42	50	28.0	56	37	30.0	50	47.0	49	42	56	56	43	41.0	41	43	28.0	57	47
27605	894075	46	55	28.0	39	38	29.0	50	63.0	49	45	61	59	44	44.0	53	45	28.0	55	46
27606	894076	39	48	27.0	47	40	24.0	46	63.0	50	43	43	50	44	34.0	47	38	21.0	56	46
27607	894077	43	52	28.0	46	39	27.0	49	61.0	47	38	56	42	44	34.0	52	41	20.0	53	48
27608	894078	26	43	29.0	50	49	25.0	43	55.0	50	48	63	62	41	33.0	54	34	27.0	55	56
27609	894086	22	44	29.0	33	46	27.0	33	45.0	49	46	55	62	40	36.0	49	33	25.0	52	40
27610	894087	50	56	30.0	46	54	30.0	61	67.0	48	47	59	74	43	42.0	56	48	29.0	58	51
27611	894088	26	42	27.0	49	52	29.0	45	50.0	47	48	37	52	43	35.0	46	42	26.0	54	47
27612	894089	52	58	30.0	57	60	30.0	60	69.0	49	48	69	66	43	36.0	56	58	26.0	55	57
27613	894090	44	58	29.0	49	54	26.0	50	42.0	50	46	53	30	36	34.0	52	37	19.0	53	40
27614	894091	54	56	30.0	55	59	30.0	61	72.0	48	46	71	75	41	45.0	56	59	27.0	59	53
27615	894093	36	45	28.0	47	49	13.0	54	60.0	28	49	25	46	32	36.0	29	51	22.0	52	64
27616	894094	20	32	25.0	15	36	11.0	34	37.0	27	48	25	17	17	35.0	20	22	22.0	41	49
27617	894096	24	31	28.0	25	28	11.0	25	33.0	30	43	32	34	19	25.0	27	32	22.0	50	58
27618	894099	33	37	18.0	39	45	30.0	44	52.0	22	48	43	61	37	41.0	32	39	24.0	57	58
27619	894100	20	28	23.0	20	27	26.0	25	42.0	38	42	20	26	26	36.0	22	25	23.0	49	45
27620	894101	42	47	23.0	38	32	11.0	46	53.0	39	48	38	18	37	35.0	30	33	22.0	52	56
27621	894103	23	38	17.0	20	35	22.0	30	47.0	18	48	20	35	27	28.0	30	23	25.0	51	55
27622	894107	29	42	19.0	27	38	23.0	32	56.0	44	48	30	43	29	38.0	34	42	24.0	53	49
27623	894108	20	49	25.0	24	39	21.0	44	46.0	40	48	28	45	28	34.0	28	37	25.0	55	56
27624	894111	36	53	20.0	31	37	28.0	39	52.0	32	47	25	44	28	37.0	26	40	23.0	58	59
27625	894112	42	58	28.0	29	49	27.0	56	55.0	48	49	54	70	43	44.0	32	44	22.0	58	66
27626	894115	29	49	18.0	20	35	30.0	21	57.0	17	48	25	55	23	38.0	35	38	27.0	48	65
27627	894116	25	43	24.0	25	45	25.0	25	37.0	26	49	32	52	21	32.0	25	38	22.0	54	64
27628	894119	29	45	22.0	26	35	30.0	33	47.0	30	48	25	55	30	38.0	23	38	20.0	57	64
27629	894120	40	49	26.0	40	43	26.0	40	43.0	40	49	38	64	35	44.0	30	51	24.0	57	68
27630	894124	15	41	22.0	20	32	27.0	26	31.0	17	38	29	26	17	36.0	22	30	23.0	48	51
27631	894128	26	48	24.0	48	36	25.0	37	43.0	26	49	42	65	22	44.0	21	47	24.0	53	65
27632	894132	26	48	23.0	49	35	26.0	36	50.0	25	41	35	72	30	40.0	24	45	24.0	46	67
27633	894135	24	46	24.0	20	37	25.0	28	44.0	38	45	45	57	27	32.0	26	37	20.0	48	54
27634	894136	23	49	27.0	37	31	28.0	27	50.0	26	44	23	53	22	34.0	31	43	30.0	52	55
27635	894139	35	55	27.0	31	50	26.0	66	62.0	42	44	63	62	44	40.0	54	47	30.0	53	63
27636	894140	40	53	25.0	51	47	20.0	46	60.0	34	45	32	64	27	43.0	49	38	19.0	52	65
27637	894144	28	45	24.0	27	42	12.0	39	59.0	25	45	29	58	29	40.0	35	44	23.0	52	52
27638	894145	27	47	25.0	23	45	25.0	60	60.0	40	46	25	45	33	41.0	33	42	25.0	51	59
27639	894148	47	42	28.0	34	47	28.0	56	60.0	36	43	48	56	23	36.0	43	45	26.0	57	58
27640	894152	26	32	21.0	23	24	12.0	36	50.0	33	42	27	34	25	31.0	29	25	22.0	57	56
27641	894153	22	20	25.0	27	34	27.0	39	53.0	43	44	22	43	26	33.0	22	39	23.0	53	65
27642	894155	30	37	26.0	29	40	25.0	44	61.0	29	46	33	52	32	38.0	28	35	27.0	52	61
27643	894156	37	37	26.0	31	40	26.0	49	64.0	39	47	33	59	26	38.0	39	40	21.0	58	61
27644	894157	32	35	25.0	32	46	25.0	64	66.0	42	49	33	62	39	39.0	45	46	26.0	58	43
27645	894158	27	38	25.0	32	39	12.0	27	49.0	28	29	25	40	33	34.0	20	31	23.0	48	60
27646	894160	22	26	21.0	16	40	13.0	26	41.0	20	42	18	30	18	31.0	20	21	21.0	50	51
27647	894161	11	34	27.0	20	28	25.0	25	37.0	23	35	22	31	17	27.0	21	24	21.0	53	47
27648	894162	28	50	24.0	25	42	27.0	68	70.0	44	49	35	47	35	41.0	29	50	28.0	63	66
27649	894164	43	41	23.0	37	49	14.0	53	62.0	35	43	45	51	44	37.0	42	36	20.0	53	56
27650	894165	50	40	30.0	43	47	25.0	60	61.0	41	48	51	62	37	35.0	48	40	23.0	60	64
27651	894168	20	22	20.0	28	41	14.0	32	53.0	28	41	25	25	20	36.0	28	31	20.0	45	64
27652	894169	27	36	23.0	21	31	24.0	46	64.0	32	45	37	43	29	38.0	33	26	24.0	59	58
27653	894173	25	15	24.0	20	30	26.0	30	49.0	34	39	33	50	23	27.0	30	22	23.0	52	58
27654	894180	31	41	22.0	27	37	13.0	28	42.0	25	26	14	30	27	39.0	24	25	23.0	32	56
27655	894184	24	35	23.0	25	34	11.0	31	53.0	29	34	22	29	19	37.0	22	28	23.0	51	48
27656	894187	25	32	25.0	22	45	26.0	27	49.0	18	47	27	57	22	41.0	20	32	25.0	51	57
27657	894188	41	47	24.0	42	44	12.0	52	55.0	36	45	35	47	31	40.0	31	35	24.0	57	51
27658	894191	32	29	26.0	21	36	24.0	26	48.0	26	41	28	61	25	44.0	25	36	25.0	52	60
27659	894192	43	44	25.0	42	45	11.0	51	59.0	36	44	30	49	36	43.0	26	33	22.0	55	52
27660	894194	36	37	24.0	37	33	25.0	51	61.0	37	44	25	69	28	36.0	29	38	21.0	54	54
27661	894195	47	54	28.0	49	44	29.0	53	61.0	45	49	42	56	39	43.0	41	43	22.0	53	62
27662	894196	28	34	26.0	26	31	26.0	46	60.0	44	47	29	48	30	44.0	23	37	22.0	50	56
27663	894197	40	53	25.0	50	48	11.0	49	54.0	33	47	29	46	28	38.0	27	32	22.0	57	57
27664	894198	57	59	26.0	54	60	28.0	65	69.0	49	50	69	73	49	49.0	54	57	24.0	61	73
27665	894199	31	43	25.0	32	39	26.0	42	51.0	17	50	26	53	19	46.0	29	43	25.0	54	67
27666	894200	30	36	27.0	31	40	27.0	67	68.0	44	47	29	53	34	43.0	31	32	26.0	60	61
27667	894201	49	56	26.0	56	54	28.0	54	67.0	49	46	66	63	46	46.0	54	44	25.0	58	62
27668	894202	25	38	24.0	30	34	24.0	25	25.0	27	43	18	28	22	40.0	20	34	24.0	46	52
27669	894204	54	54	25.0	54	53	30.0	64	71.0	45	48	64	73	49	47.0	55	56	25.0	55	62
27670	894207	20	47	26.0	31	43	27.0	62	63.0	36	44	26	62	34	45.0	31	35	23.0	53	54
27671	894208	55	57	26.0	50	52	28.0	53	65.0	48	50	65	74	49	49.0	51	53	23.0	56	65
