	A-ID	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	COMPUTERSCIENCE1	COMPUTERSCIENCE2	COMPUTER_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
6404	896768	33	20	25.0	24.0	20	42.0	39	34.0	46	43	30	46.0	41	38.0	30.0	28.0	26.0	52	63
6405	896769	44	40	29.0	41.0	38	46.0	49	38.0	23	43	29	48.0	39	34.0	41.0	35.0	27.0	47	63
6406	896771	44	33	25.0	18.0	34	42.0	42	38.0	43	44	58	40.0	33	35.0	44.0	33.0	17.0	54	60
6407	896772	48	35	26.0	39.0	31	47.0	45	47.0	38	43	39	41.0	32	38.0	33.0	36.0	24.0	38	53
6408	896775	52	60	25.0	45.0	49	48.0	71	68.0	48	47	71	73.0	47	48.0	58.0	56.0	28.0	56	68
6410	896776	45	32	25.0	40.0	34	39.0	43	50.0	41	45	43	63.0	34	42.0	40.0	53.0	22.0	34	50
6412	896778	28	16	25.0	36.0	23	34.0	26	26.0	38	43	39	46.0	28	35.0	30.0	23.0	20.0	48	53
6413	896779	56	60	30.0	46.0	47	48.0	69	63.0	48	47	73	74.0	45	44.0	59.0	60.0	30.0	54	66
6415	896782	16	27	25.0	18.0	20	42.0	26	28.0	26	42	25	25.0	29	38.0	20.0	32.0	24.0	28	60
6416	896784	32	31	24.0	17.0	26	32.0	27	34.0	40	39	25	31.0	32	34.0	23.0	27.0	21.0	38	53
6419	896787	22	23	24.0	34.0	17	27.0	34	28.0	37	39	25	32.0	25	28.0	21.0	28.0	17.0	45	45
6420	896789	52	49	28.0	36.0	39	43.0	61	61.0	48	45	64	66.0	47	43.0	56.0	42.0	25.0	53	51
6421	896791	40	28	23.0	48.0	23	35.0	41	19.0	34	44	34	35.0	31	32.0	40.0	28.0	21.0	51	53
6423	896794	38	28	25.0	30.0	32	34.0	34	31.0	43	41	33	50.0	42	31.0	33.0	35.0	26.0	40	43
6425	896798	37	39	25.0	26.0	23	33.0	38	40.0	39	44	46	46.0	39	43.0	30.0	41.0	23.0	53	57
6427	896797	29	50	30.0	33.0	42	46.0	40	39.0	35	45	33	49.0	39	40.0	46.0	45.0	25.0	53	53
6429	896802	54	33	28.0	35.0	27	44.0	47	50.0	45	45	50	67.0	47	46.0	58.0	45.0	27.0	52	59
6431	896804	49	49	27.0	22.0	40	38.0	51	57.0	47	46	70	73.0	43	42.0	56.0	52.0	26.0	55	65
6432	896805	26	28	25.0	17.0	21	30.0	33	29.0	39	44	14	27.0	33	36.0	30.0	22.0	18.0	37	44
6436	896811	55	46	26.0	17.0	35	37.0	44	54.0	46	44	60	61.0	34	43.0	54.0	39.0	16.0	52	53
6437	896812	36	36	25.0	17.0	32	31.0	44	48.0	32	42	31	26.0	25	36.0	27.0	36.0	21.0	28	41
6439	896814	37	30	28.0	24.0	36	30.0	48	26.0	35	43	25	35.0	40	34.0	32.0	31.0	25.0	50	42
6440	896816	39	43	30.0	35.0	31	35.0	57	48.0	45	41	55	70.0	44	41.0	56.0	45.0	25.0	50	49
6441	896818	43	39	24.0	18.0	30	37.0	43	53.0	46	48	58	48.0	45	44.0	52.0	27.0	19.0	56	52
6442	896821	34	39	26.0	32.0	27	37.0	45	25.0	31	41	25	28.0	37	36.0	26.0	35.0	21.0	51	52
6443	896823	56	52	28.0	39.0	36	41.0	64	58.0	48	45	68	65.0	47	48.0	57.0	51.0	26.0	55	56
6445	896827	41	33	24.0	34.0	28	29.0	36	15.0	26	40	14	30.0	41	31.0	24.0	23.0	21.0	47	49
6447	896830	40	34	23.0	40.0	29	34.0	25	34.0	40	37	61	62.0	28	43.0	39.0	31.0	22.0	46	40
6448	896831	34	21	26.0	29.0	20	31.0	29	35.0	36	41	25	32.0	33	26.0	29.0	23.0	19.0	41	42
6450	896835	42	52	29.0	33.0	31	44.0	65	43.0	45	43	65	72.0	41	42.0	52.0	42.0	23.0	48	56
6451	896836	41	51	24.0	39.0	27	36.0	43	46.0	44	40	60	58.0	35	44.0	48.0	37.0	18.0	54	64
6452	896837	33	24	26.0	36.0	25	31.0	25	37.0	40	41	37	17.0	31	36.0	32.0	33.0	20.0	39	50
6453	896838	34	30	25.0	20.0	20	32.0	29	28.0	27	40	14	33.0	29	36.0	30.0	32.0	21.0	34	48
6454	896841	47	54	30.0	35.0	42	45.0	57	62.0	39	40	63	72.0	44	48.0	57.0	52.0	27.0	49	48
6455	896842	40	48	24.0	40.0	37	38.0	43	38.0	39	44	48	45.0	33	39.0	38.0	30.0	19.0	54	48
6457	896848	43	48	23.0	50.0	39	39.0	36	43.0	39	44	51	50.0	31	43.0	46.0	35.0	20.0	53	57
6458	896849	42	42	24.0	33.0	39	34.0	43	37.0	40	42	36	47.0	41	39.0	31.0	36.0	21.0	47	52
6460	896853	53	60	30.0	41.0	47	47.0	71	64.0	44	46	73	69.0	47	48.0	59.0	57.0	26.0	56	56
6461	896854	49	51	26.0	22.0	50	37.0	53	55.0	45	45	69	56.0	32	42.0	53.0	47.0	21.0	55	49
6462	896855	42	38	25.0	28.0	36	34.0	39	45.0	43	44	30	35.0	34	34.0	38.0	36.0	21.0	40	46
6467	896864	40	28	22.0	27.0	28	35.0	26	14.0	21	33	16	38.0	37	34.0	26.0	32.0	22.0	41	43
6471	896875	30	20	26.0	30.0	17	37.0	41	43.0	37	35	18	26.0	18	33.0	20.0	28.0	18.0	30	40
6476	896900	40	44	26.0	25.0	27	36.0	28	40.0	43	46	40	47.0	38	45.0	33.0	34.0	19.0	47	54
6477	896902	35	37	28.0	17.0	32	37.0	25	35.0	40	46	35	52.0	43	42.0	38.0	30.0	21.0	43	55
6478	896904	48	47	27.0	27.0	35	42.0	41	47.0	41	45	37	58.0	47	47.0	36.0	36.0	21.0	49	56
6479	896906	44	45	27.0	33.0	38	43.0	47	49.0	45	45	60	57.0	41	47.0	38.0	41.0	21.0	50	50
6480	896908	41	38	27.0	28.0	39	42.0	39	48.0	44	43	31	49.0	47	46.0	36.0	34.0	16.0	52	53
6481	896910	41	44	26.0	32.0	41	43.0	48	49.0	43	46	45	65.0	47	46.0	41.0	47.0	21.0	52	57
6483	896914	29	28	26.0	24.0	26	37.0	29	33.0	31	43	25	26.0	36	45.0	27.0	35.0	21.0	41	48
6484	896915	30	42	25.0	34.0	29	42.0	39	57.0	46	44	45	65.0	40	44.0	46.0	38.0	19.0	50	57
6485	896916	53	43	28.0	38.0	50	47.0	57	64.0	42	46	58	67.0	44	48.0	45.0	48.0	22.0	50	60
6486	896917	51	46	28.0	40.0	41	46.0	49	53.0	45	46	53	58.0	45	46.0	47.0	50.0	26.0	50	54
6487	896918	43	43	25.0	23.0	29	37.0	45	42.0	45	43	25	60.0	43	47.0	40.0	41.0	25.0	51	55
6488	896919	25	36	26.0	22.0	31	35.0	41	46.0	42	42	29	46.0	35	41.0	25.0	34.0	25.0	50	50
6489	896920	36	39	25.0	18.0	26	39.0	29	43.0	45	44	38	43.0	36	49.0	35.0	32.0	20.0	49	55
6490	896921	41	43	26.0	33.0	35	35.0	31	35.0	41	44	35	56.0	39	47.0	34.0	32.0	20.0	53	58
6491	896922	34	27	25.0	18.0	35	40.0	31	43.0	46	41	31	38.0	37	45.0	30.0	27.0	25.0	54	57
6492	896923	30	32	26.0	17.0	27	39.0	34	35.0	42	45	28	28.0	39	45.0	32.0	36.0	26.0	51	57
6493	896926	38	35	25.0	20.0	25	40.0	48	54.0	44	43	25	27.0	40	41.0	35.0	25.0	22.0	52	51
6496	896930	39	27	25.0	30.0	34	35.0	42	38.0	35	33	25	35.0	33	31.0	35.0	26.0	28.0	39	44
6498	896932	34	21	21.0	41.0	32	38.0	26	31.0	39	42	31	33.0	30	31.0	29.0	29.0	18.0	44	44
6500	896936	41	31	27.0	29.0	34	41.0	52	46.0	42	40	42	41.0	34	37.0	34.0	37.0	24.0	46	55
6502	896938	56	48	27.0	32.0	43	39.0	51	56.0	45	39	65	62.0	37	38.0	45.0	37.0	22.0	42	49
6503	896940	41	40	27.0	35.0	40	47.0	43	44.0	41	35	35	46.0	30	32.0	46.0	37.0	28.0	35	46
6506	896944	42	29	27.0	31.0	42	38.0	38	29.0	41	29	66	18.0	22	29.0	37.0	36.0	22.0	37	45
6508	896948	53	49	28.0	47.0	40	45.0	54	51.0	47	43	72	69.0	43	37.0	51.0	45.0	25.0	51	56
6511	896952	49	48	27.0	45.0	42	43.0	57	64.0	43	46	50	66.0	34	40.0	46.0	51.0	26.0	50	54
6513	896954	39	31	21.0	29.0	36	37.0	27	19.0	40	31	49	51.0	38	24.0	43.0	28.0	26.0	44	39
6514	896956	49	31	28.0	34.0	38	41.0	51	56.0	43	39	58	43.0	34	38.0	49.0	37.0	24.0	51	51
6516	896959	20	10	21.0	19.0	18	28.0	25	25.0	36	30	19	30.0	26	22.0	22.0	22.0	11.0	44	40
6517	896960	51	48	28.0	49.0	44	44.0	41	62.0	45	42	59	67.0	37	40.0	54.0	44.0	26.0	56	59
6518	896961	48	47	25.0	31.0	40	40.0	54	57.0	44	44	58	64.0	36	41.0	46.0	49.0	27.0	53	61
6519	896962	41	15	24.0	41.0	41	38.0	29	27.0	41	42	38	17.0	36	33.0	28.0	38.0	25.0	46	54
6520	896963	37	28	22.0	33.0	31	35.0	25	25.0	34	45	40	52.0	30	36.0	45.0	39.0	19.0	44	52
6521	896964	50	35	30.0	33.0	42	44.0	52	54.0	42	40	42	47.0	36	37.0	46.0	35.0	28.0	44	56
6522	896965	52	35	30.0	41.0	32	41.0	54	56.0	38	30	65	46.0	33	34.0	51.0	28.0	27.0	51	49
6523	896967	38	44	25.0	29.0	44	35.0	47	47.0	39	34	33	58.0	40	29.0	37.0	48.0	23.0	43	58
6524	896968	41	30	25.0	28.0	39	37.0	43	52.0	43	42	51	43.0	32	39.0	41.0	41.0	21.0	49	48
6525	896969	52	54	25.0	46.0	42	41.0	52	66.0	44	46	60	73.0	39	40.0	51.0	54.0	22.0	53	59
6526	896970	20	17	25.0	32.0	23	34.0	25	26.0	27	31	12	31.0	23	32.0	21.0	27.0	25.0	39	49
6527	896972	57	36	25.0	43.0	44	46.0	51	47.0	46	45	65	61.0	41	38.0	45.0	39.0	26.0	56	60
6528	896973	50	53	26.0	49.0	46	42.0	56	51.0	45	36	70	74.0	39	37.0	55.0	49.0	26.0	54	53
6529	896974	32	21	22.0	25.0	34	33.0	30	25.0	30	35	37	27.0	25	24.0	39.0	24.0	24.0	36	33
6530	896976	57	50	21.0	42.0	36	42.0	53	55.0	42	44	48	53.0	35	40.0	56.0	48.0	21.0	54	58
6531	896977	44	43	28.0	40.0	39	37.0	56	52.0	40	40	37	47.0	38	33.0	43.0	46.0	26.0	43	41
6532	896978	40	21	22.0	28.0	17	32.0	25	25.0	35	33	29	14.0	32	32.0	28.0	31.0	22.0	45	45
6533	896980	24	36	20.0	17.0	39	38.0	30	48.0	44	46	25	45.0	29	35.0	24.0	32.0	21.0	45	51
6536	896988	45	23	27.0	32.0	43	36.0	43	48.0	44	40	47	35.0	29	25.0	40.0	35.0	19.0	55	54
6537	896989	49	35	28.0	44.0	27	40.0	50	51.0	43	38	59	56.0	43	38.0	52.0	46.0	23.0	52	53
6538	896992	37	34	23.0	22.0	35	34.0	32	26.0	45	37	25	33.0	31	31.0	32.0	36.0	20.0	47	54
6539	896994	23	6	26.0	19.0	20	35.0	37	15.0	31	24	5	64.0	26	18.0	23.0	20.0	14.0	33	36
6542	897000	41	23	24.0	23.0	33	47.0	36	45.0	44	34	25	33.0	30	35.0	41.0	35.0	22.0	47	51
6543	897002	51	47	30.0	44.0	44	46.0	56	64.0	47	46	68	59.0	45	40.0	56.0	52.0	26.0	49	58
6544	897004	30	10	23.0	34.0	32	32.0	41	36.0	44	39	33	29.0	27	26.0	20.0	33.0	19.0	46	45
6545	897006	54	56	28.0	49.0	42	46.0	56	62.0	47	46	73	64.0	43	44.0	57.0	57.0	24.0	57	56
6546	897008	46	26	30.0	17.0	27	33.0	45	35.0	43	38	37	38.0	34	30.0	42.0	33.0	22.0	50	46
6548	897014	52	48	28.0	48.0	44	43.0	52	50.0	46	49	68	56.0	41	40.0	56.0	49.0	27.0	51	62
6549	897016	51	29	26.0	25.0	36	38.0	32	33.0	44	37	54	36.0	35	37.0	52.0	35.0	22.0	52	59
6550	897018	53	59	28.0	49.0	47	48.0	69	68.0	48	49	70	74.0	44	39.0	57.0	58.0	26.0	62	62
6552	897021	44	31	29.0	37.0	31	36.0	27	36.0	37	35	25	29.0	29	30.0	31.0	37.0	18.0	37	48
6555	897025	52	47	28.0	45.0	39	39.0	45	46.0	38	35	38	35.0	31	35.0	43.0	36.0	20.0	44	54
6556	897026	50	46	28.0	42.0	40	40.0	60	63.0	46	42	59	48.0	43	40.0	51.0	47.0	26.0	54	60
6558	897029	42	22	28.0	33.0	32	36.0	45	42.0	32	40	42	30.0	41	32.0	43.0	22.0	23.0	45	52
6561	897033	27	15	26.0	26.0	24	37.0	44	26.0	33	34	25	37.0	41	22.0	32.0	22.0	18.0	37	19
6565	897040	52	33	25.0	42.0	41	40.0	51	50.0	44	39	59	56.0	41	36.0	50.0	46.0	16.0	50	58
6569	897046	51	41	29.0	47.0	32	41.0	54	53.0	44	39	61	55.0	35	23.0	53.0	41.0	27.0	51	42
6571	897052	47	33	30.0	25.0	34	43.0	35	34.0	41	42	40	50.0	27	33.0	36.0	38.0	26.0	48	56
6572	897058	55	28	26.0	26.0	33	30.0	58	47.0	44	42	38	49.0	29	38.0	45.0	38.0	18.0	50	54
6573	897061	43	37	29.0	20.0	30	38.0	36	25.0	38	27	56	56.0	24	29.0	39.0	29.0	20.0	39	34
6574	897064	52	34	24.0	22.0	33	39.0	52	49.0	43	41	39	48.0	33	37.0	43.0	34.0	22.0	47	54
6575	897066	42	28	30.0	22.0	35	45.0	33	55.0	39	41	37	49.0	37	35.0	43.0	38.0	26.0	48	54
6576	897067	30	27	25.0	28.0	37	32.0	35	55.0	32	44	45	50.0	35	40.0	39.0	39.0	19.0	54	60
6577	897069	33	20	24.0	17.0	31	32.0	30	45.0	40	44	41	48.0	30	33.0	35.0	20.0	20.0	38	48
6578	897070	24	18	24.0	17.0	34	31.0	25	37.0	37	40	31	47.0	25	37.0	27.0	38.0	20.0	43	56
6579	897072	53	39	27.0	32.0	42	46.0	54	62.0	46	42	59	67.0	36	33.0	53.0	43.0	20.0	51	53
6580	897073	36	32	27.0	26.0	45	33.0	47	49.0	40	44	32	48.0	28	36.0	31.0	43.0	23.0	47	56
6581	897075	34	14	28.0	17.0	20	34.0	42	47.0	33	34	28	53.0	24	30.0	38.0	28.0	18.0	43	47
6583	897083	47	28	28.0	45.0	37	37.0	37	59.0	43	40	44	48.0	27	32.0	29.0	32.0	17.0	40	54
6584	897085	24	14	26.0	26.0	31	33.0	35	29.0	37	24	28	33.0	27	22.0	23.0	20.0	15.0	30	29
6585	897086	28	17	26.0	30.0	17	31.0	48	32.0	34	35	33	32.0	24	29.0	26.0	24.0	14.0	39	37
6586	897087	29	26	28.0	34.0	30	37.0	32	44.0	40	38	14	44.0	29	36.0	23.0	28.0	18.0	47	50
6587	897088	30	23	24.0	25.0	36	34.0	60	59.0	37	48	38	46.0	36	35.0	30.0	26.0	15.0	43	47
6589	897091	32	29	26.0	25.0	30	33.0	29	40.0	35	36	27	34.0	37	33.0	44.0	31.0	21.0	40	44
6591	897094	59	56	30.0	45.0	48	45.0	73	73.0	49	49	67	72.0	46	43.0	54.0	52.0	17.0	58	65
6592	897095	39	27	25.0	44.0	36	35.0	44	55.0	43	46	41	38.0	37	38.0	32.0	24.0	25.0	44	40
6593	897096	42	29	0.0	35.0	36	0.0	39	17.0	38	33	26	38.0	27	24.0	43.0	47.0	0.0	45	49
6594	897097	37	20	26.0	30.0	30	30.0	34	42.0	41	42	30	19.0	33	37.0	38.0	21.0	24.0	43	54
6595	897103	39	46	22.0	37.0	37	39.0	53	30.0	44	42	29	38.0	38	34.0	30.0	49.0	20.0	49	45
6596	897104	40	35	21.0	22.0	26	33.0	48	17.0	30	30	20	30.0	26	24.0	30.0	33.0	25.0	39	28
6597	897110	32	39	18.0	33.0	31	40.0	53	25.0	39	39	35	36.0	34	22.0	41.0	26.0	20.0	45	39
6598	897114	41	47	27.0	20.0	20	41.0	44	20.0	41	39	30	26.0	29	29.0	33.0	27.0	28.0	48	41
6599	897115	20	20	16.0	25.0	23	27.0	36	30.0	18	18	27	18.0	17	22.0	20.0	25.0	13.0	35	28
6600	897116	30	47	22.0	31.0	39	40.0	59	45.0	34	43	29	53.0	40	28.0	29.0	46.0	21.0	52	50
6601	897119	24	32	20.0	17.0	19	35.0	38	20.0	19	26	28	29.0	22	20.0	11.0	30.0	26.0	28	25
6602	897124	42	43	17.0	20.0	18	34.0	36	28.0	31	29	26	25.0	27	32.0	25.0	25.0	28.0	33	34
6603	897130	31	35	14.0	17.0	28	27.0	26	19.0	38	43	29	37.0	23	31.0	20.0	29.0	12.0	36	48
6604	897134	43	42	23.0	19.0	30	37.0	38	20.0	29	24	30	48.0	25	21.0	27.0	32.0	28.0	32	43
6605	897136	20	34	16.0	27.0	22	37.0	44	18.0	21	17	38	28.0	28	17.0	21.0	30.0	28.0	45	48
6606	897139	40	27	16.0	37.0	32	40.0	62	36.0	41	38	25	46.0	35	32.0	31.0	35.0	27.0	51	52
6607	897140	53	55	30.0	39.0	47	49.0	60	43.0	48	49	58	65.0	41	40.0	47.0	48.0	30.0	61	58
6608	897144	28	29	22.0	28.0	11	33.0	45	28.0	46	40	29	26.0	39	21.0	28.0	33.0	26.0	42	44
6609	897145	20	32	17.0	20.0	14	36.0	25	16.0	18	19	25	25.0	21	17.0	25.0	21.0	26.0	28	44
6610	897146	23	38	15.0	23.0	27	37.0	29	36.0	25	41	30	38.0	17	30.0	20.0	38.0	13.0	34	53
6611	897150	51	52	25.0	35.0	40	45.0	58	39.0	44	46	52	57.0	35	37.0	39.0	33.0	30.0	56	56
6612	897153	20	36	20.0	26.0	23	35.0	50	38.0	34	38	28	43.0	19	23.0	21.0	32.0	19.0	52	43
6613	897155	37	37	26.0	15.0	17	39.0	47	17.0	19	32	20	46.0	24	20.0	31.0	28.0	25.0	39	49
6614	897161	20	25	15.0	27.0	23	32.0	33	36.0	27	34	18	46.0	33	22.0	9.0	22.0	14.0	44	49
6615	897163	20	23	20.0	20.0	20	34.0	48	26.0	37	35	25	47.0	25	21.0	21.0	22.0	19.0	39	40
6616	897165	43	37	20.0	18.0	28	38.0	43	26.0	27	36	14	32.0	22	26.0	25.0	22.0	27.0	34	50
6617	897166	32	26	15.0	28.0	27	28.0	29	31.0	38	40	43	55.0	31	29.0	25.0	22.0	15.0	45	42
6618	897167	29	39	16.0	19.0	26	38.0	31	30.0	27	32	30	44.0	17	26.0	20.0	33.0	29.0	40	46
6619	897168	38	51	21.0	40.0	40	37.0	65	52.0	43	44	46	52.0	41	33.0	36.0	41.0	26.0	59	57
6620	897169	32	27	16.0	21.0	17	42.0	35	25.0	23	34	26	44.0	20	23.0	12.0	23.0	18.0	29	43
6621	897170	53	43	24.0	28.0	23	35.0	52	27.0	29	31	39	50.0	27	25.0	27.0	31.0	28.0	44	50
6622	897171	32	39	15.0	22.0	34	29.0	34	51.0	34	38	51	50.0	36	31.0	37.0	28.0	15.0	49	53
6623	897172	33	38	22.0	28.0	33	42.0	45	39.0	35	43	29	48.0	30	38.0	16.0	35.0	25.0	44	52
6624	897173	50	43	15.0	37.0	39	44.0	48	38.0	39	41	54	62.0	36	37.0	46.0	47.0	28.0	43	54
6625	897174	37	30	19.0	33.0	27	30.0	36	31.0	43	45	27	54.0	20	29.0	35.0	35.0	20.0	43	52
6626	897175	39	26	16.0	21.0	23	37.0	43	27.0	29	38	30	46.0	21	21.0	25.0	31.0	28.0	34	51
6627	897177	30	37	18.0	29.0	35	36.0	28	25.0	42	34	29	46.0	23	29.0	20.0	27.0	22.0	35	43
6628	897178	47	46	18.0	34.0	42	41.0	49	41.0	31	41	45	52.0	40	34.0	44.0	41.0	28.0	52	52
6629	897179	30	46	25.0	40.0	43	41.0	50	49.0	38	41	39	65.0	35	30.0	26.0	46.0	26.0	50	55
6630	897180	24	23	17.0	21.0	17	35.0	29	26.0	17	13	13	50.0	19	17.0	24.0	12.0	25.0	11	44
6631	897181	36	35	20.0	20.0	27	33.0	36	33.0	38	44	33	51.0	30	27.0	27.0	28.0	21.0	44	51
6632	897183	30	28	18.0	23.0	21	47.0	26	28.0	23	39	32	56.0	23	25.0	15.0	33.0	21.0	44	50
6633	897185	29	21	19.0	31.0	23	38.0	45	38.0	35	31	26	46.0	30	18.0	23.0	21.0	21.0	45	50
6634	897188	26	15	20.0	32.0	20	40.0	29	31.0	22	24	19	52.0	23	17.0	9.0	20.0	25.0	38	39
6635	897191	35	36	15.0	34.0	31	34.0	44	48.0	41	44	39	48.0	29	36.0	34.0	39.0	21.0	42	53
6636	897194	20	25	16.0	33.0	23	31.0	41	31.0	30	26	25	29.0	25	19.0	20.0	31.0	22.0	43	42
6637	897195	22	23	19.0	20.0	22	38.0	43	14.0	24	29	33	27.0	25	18.0	10.0	25.0	24.0	40	35
6638	897203	27	39	20.0	28.0	37	38.0	58	47.0	43	41	31	46.0	35	22.0	31.0	34.0	22.0	49	48
6639	897204	23	21	21.0	18.0	24	41.0	42	21.0	38	21	28	38.0	26	22.0	9.0	31.0	28.0	30	35
6640	897206	27	25	22.0	17.0	27	42.0	44	43.0	32	32	38	37.0	27	24.0	20.0	36.0	25.0	41	45
6641	897209	27	31	18.0	17.0	32	32.0	45	41.0	32	34	45	40.0	22	27.0	29.0	36.0	21.0	37	45
6642	897231	32	20	20.0	19.0	20	41.0	28	21.0	26	41	26	36.0	19	36.0	31.0	33.0	24.0	43	53
6643	897242	40	53	18.0	31.0	41	43.0	30	37.0	33	39	40	60.0	22	36.0	41.0	42.0	23.0	34	52
6644	897243	44	34	28.0	29.0	35	47.0	41	37.0	35	42	57	53.0	26	39.0	44.0	47.0	25.0	43	56
6645	897244	24	20	17.0	28.0	20	46.0	25	25.0	25	36	38	35.0	18	27.0	20.0	30.0	25.0	25	49
6646	897246	27	33	15.0	22.0	36	44.0	33	41.0	21	39	31	52.0	17	32.0	30.0	44.0	27.0	33	52
6647	897247	52	45	16.0	32.0	27	45.0	42	40.0	44	42	32	62.0	26	36.0	34.0	45.0	28.0	57	54
6648	897248	33	30	17.0	17.0	14	44.0	28	27.0	37	34	25	42.0	22	31.0	23.0	42.0	28.0	43	50
6649	897250	41	29	15.0	37.0	35	44.0	32	33.0	43	41	41	48.0	24	36.0	29.0	34.0	28.0	50	54
6650	897251	25	33	26.0	29.0	27	44.0	29	27.0	28	39	48	59.0	17	29.0	24.0	33.0	28.0	31	50
6651	897252	20	22	20.0	19.0	29	46.0	35	19.0	33	41	28	32.0	17	32.0	20.0	24.0	28.0	41	55
6652	897255	49	48	17.0	21.0	42	46.0	59	39.0	33	44	53	57.0	30	36.0	36.0	47.0	28.0	43	53
6653	897256	24	20	18.0	20.0	12	45.0	33	13.0	25	34	38	34.0	17	22.0	20.0	32.0	24.0	35	45
6654	897257	39	38	16.0	30.0	30	43.0	36	32.0	21	44	42	56.0	21	32.0	33.0	42.0	25.0	34	52
6655	897258	29	25	16.0	26.0	17	33.0	29	10.0	25	40	48	35.0	17	22.0	31.0	31.0	25.0	43	45
6656	897259	26	20	15.0	23.0	8	44.0	27	16.0	23	42	26	28.0	17	23.0	20.0	31.0	27.0	28	53
6657	897261	30	21	15.0	17.0	23	44.0	35	25.0	22	34	28	40.0	19	29.0	20.0	20.0	27.0	26	37
6658	897260	30	20	15.0	17.0	17	45.0	39	25.0	27	42	25	31.0	20	29.0	24.0	33.0	27.0	32	42
6659	897265	28	24	17.0	17.0	28	45.0	34	15.0	23	44	31	37.0	18	36.0	20.0	34.0	27.0	35	50
6660	897268	49	39	21.0	35.0	34	46.0	50	41.0	36	46	53	46.0	27	30.0	40.0	47.0	27.0	47	55
6661	897269	48	32	19.0	23.0	14	45.0	42	25.0	39	42	56	39.0	21	27.0	50.0	41.0	24.0	38	43
6662	897270	26	34	20.0	28.0	14	46.0	35	25.0	33	46	53	47.0	24	26.0	33.0	37.0	24.0	43	59
6663	897276	28	31	17.0	18.0	24	47.0	28	25.0	34	43	33	49.0	18	26.0	21.0	35.0	24.0	44	51
6664	897277	42	31	25.0	28.0	30	42.0	33	27.0	34	44	34	36.0	33	34.0	38.0	41.0	26.0	47	38
6665	897278	25	37	20.0	23.0	28	43.0	25	19.0	32	36	9	40.0	17	29.0	46.0	35.0	24.0	43	39
6666	897279	21	21	17.0	17.0	12	41.0	37	27.0	32	39	25	27.0	18	37.0	4.0	30.0	24.0	41	39
6667	897284	37	41	22.0	23.0	13	41.0	34	32.0	23	46	40	46.0	21	33.0	28.0	42.0	23.0	37	38
6668	897285	28	43	11.0	14.0	13	39.0	37	31.0	17	43	36	39.0	20	37.0	21.0	43.0	23.0	35	42
6669	897286	57	49	25.0	42.0	36	50.0	49	50.0	38	47	70	72.0	44	40.0	54.0	54.0	27.0	49	51
6670	897287	52	46	24.0	41.0	34	49.0	57	49.0	34	47	56	64.0	39	33.0	40.0	46.0	26.0	52	49
6671	897288	27	20	21.0	30.0	17	42.0	26	25.0	24	39	35	27.0	17	30.0	7.0	37.0	23.0	33	25
6672	897290	32	20	18.0	22.0	18	42.0	29	25.0	34	43	28	32.0	27	24.0	24.0	27.0	22.0	34	42
6673	897291	32	27	18.0	26.0	18	43.0	29	32.0	30	42	37	29.0	21	36.0	34.0	29.0	23.0	37	38
6674	897299	26	27	15.0	21.0	19	44.0	27	19.0	22	38	31	29.0	17	27.0	28.0	35.0	27.0	28	41
6675	897302	20	26	17.0	17.0	20	44.0	30	12.0	32	36	27	40.0	19	23.0	24.0	24.0	27.0	31	35
6676	897303	29	34	18.0	17.0	28	44.0	36	17.0	26	43	50	39.0	26	28.0	26.0	40.0	27.0	39	35
6678	897306	23	25	18.0	19.0	29	44.0	36	34.0	27	33	26	52.0	24	25.0	5.0	37.0	23.0	36	45
6680	897309	26	21	14.0	32.0	24	44.0	35	37.0	28	37	29	41.0	20	20.0	21.0	17.0	19.0	29	31
6682	897312	20	27	12.0	25.0	33	42.0	32	33.0	37	35	29	28.0	27	22.0	20.0	20.0	20.0	35	40
6684	897315	31	42	13.0	23.0	36	45.0	39	31.0	22	36	30	48.0	25	30.0	20.0	32.0	24.0	33	34
6685	897317	28	35	16.0	31.0	38	49.0	51	55.0	40	37	25	53.0	34	38.0	26.0	44.0	24.0	52	49
6687	897319	21	13	16.0	17.0	35	47.0	36	55.0	21	38	25	46.0	24	28.0	20.0	23.0	23.0	29	41
6689	897322	34	35	14.0	35.0	37	46.0	35	30.0	39	34	32	51.0	30	35.0	20.0	32.0	25.0	53	44
6692	897326	20	33	14.0	18.0	17	41.0	33	37.0	27	17	31	45.0	23	17.0	20.0	25.0	20.0	25	31
6693	897328	42	44	14.0	30.0	30	46.0	56	49.0	33	38	43	45.0	25	35.0	30.0	32.0	25.0	53	42
6694	897329	25	25	0.0	25.0	33	0.0	36	25.0	34	35	25	25.0	28	18.0	25.0	38.0	0.0	38	35
6697	897332	26	20	13.0	22.0	23	41.0	33	25.0	40	25	28	18.0	25	22.0	20.0	24.0	20.0	36	35
6698	897333	21	20	10.0	37.0	18	29.0	27	28.0	43	30	35	27.0	19	26.0	12.0	21.0	15.0	35	37
6699	897334	20	17	10.0	23.0	18	30.0	25	29.0	22	29	25	25.0	22	18.0	20.0	26.0	15.0	31	36
